20220	70434	70529	9	14	11
20236	72482	72523	9	14	11
20262	76048	76097	9	14	11
20267	76692	76740	9	14	11
20280	77579	77635	9	15	11
20281	77673	77701	9	15	11
20304	85594	85689	9	15	11
20310	87825	87920	9	15	11
20481	145554	145636	9	15	11
21858	17778	17886	9	15	11
21886	36842	36920	9	15	11
22006	86205	86343	9	15	11
22008	85104	85231	9	15	11
22013	89400	89578	9	15	11
22391	41777	41866	9	15	11
22418	55592	55666	9	15	11
25140	16043	16176	9	16	11
25212	52560	52629	9	16	11
25223	58469	58611	9	16	11
25224	58621	58700	9	16	11
25245	71088	71178	9	16	11
25246	71260	71349	9	16	11
25270	78054	78175	9	16	11
25292	91731	91857	9	16	11
25318	103998	104062	9	16	11
25337	114712	114874	9	16	11
16685	12886	12959	9	17	11
18732	13407	13480	9	17	11
18802	34801	34883	9	17	11
20925	103315	103375	9	17	11
20927	8902	8954	9	17	11
21013	107388	107446	10	1	11
21037	110054	110085	10	1	11
21041	110746	110792	10	1	11
21058	113039	113087	10	1	11
21125	93438	93550	10	1	11
21204	119739	120077	10	1	11
22808	11090	11184	10	1	11
22811	12550	12789	10	1	11
23174	144324	144993	10	1	11
24166	10681	10740	10	1	11
16208	20056	20304	10	1	11
17732	14928	15048	10	1	11
17745	45475	45559	10	1	11
18228	8423	8570	10	1	11
18244	19422	19601	10	1	11
18631	142482	142543	10	1	11
21285	3849	4090	10	2	11
21349	49825	50092	10	2	11
24636	67285	67392	10	2	11
19586	8095	8244	10	2	11
19663	34085	34171	10	2	11
21702	109235	109316	10	2	11
21733	136682	136971	10	2	11
23566	78392	78577	10	2	11
23634	135794	136261	10	2	11
25043	124245	124383	10	2	11
25079	139200	139302	10	2	11
17405	16055	16154	10	2	11
17634	148394	148458	10	2	11
20478	145836	145879	10	2	11
20488	149764	149840	10	2	11
20489	149857	149887	10	2	11
20490	149921	149986	10	2	11
21933	68098	68363	10	2	11
22389	40449	40500	10	2	11
22625	133130	133203	10	2	11
23688	17795	17883	10	2	11
23769	77712	77987	10	2	11
16713	35158	35233	10	2	11
19007	92640	92713	10	2	11
20787	46804	46895	10	2	11
21052	71347	71469	10	2	11
23144	130235	130338	10	2	11
24351	92447	92586	10	2	11
16109	7930	8192	10	2	11
16309	82542	82608	10	2	11
16342	100610	100746	10	3	11
16388	131784	131825	10	3	11
16406	139757	139834	10	3	11
16407	141349	141607	10	3	11
16462	56492	56617	10	3	11
16538	97803	97996	10	3	11
17662	11063	11176	10	4	11
18248	23280	23374	10	4	11
18250	23842	23944	10	4	11
18293	13830	13895	10	4	11
18464	83538	83624	10	4	11
20657	124520	124575	10	4	11
20659	125295	125375	10	4	11
20660	125521	125554	10	4	11
20665	126104	126151	10	4	11
20670	126832	126871	10	4	11
20673	127069	127095	10	4	11
22677	116631	116732	10	4	11
22762	145300	145632	10	4	11
24096	138688	138837	10	4	11
17024	22164	22268	10	4	11
17043	41627	41750	10	4	11
17050	55130	55247	10	4	11
17076	75288	75447	10	4	11
17134	126408	126559	10	4	11
19493	128467	128549	10	4	11
19544	143745	143909	10	4	11
21279	202	471	10	4	11
21312	21502	21702	10	5	11
21313	21898	22001	10	5	11
21379	73455	73573	10	5	11
21401	94470	94623	10	5	11
21497	30539	30627	10	5	11
21500	29741	29910	10	5	11
21572	51904	51960	10	5	11
21788	120663	120772	10	5	11
24648	73107	73241	10	5	11
24761	128189	128446	10	5	11
17228	37615	37735	10	5	11
18070	55014	55148	10	5	11
19635	22190	22341	10	5	11
19654	28483	28536	10	5	11
21612	65783	66044	10	5	11
21637	72717	72911	10	5	11
21721	125771	126019	10	5	11
21731	133768	134148	10	5	11
21867	561	867	10	5	11
24832	12964	13179	10	6	11
24946	72041	72209	10	6	11
24971	86884	87035	10	6	11
25041	124675	124807	10	7	11
25046	125560	125701	10	7	11
17357	637	712	10	7	11
17365	5539	5692	10	7	11
17406	17780	17871	10	7	11
20168	56055	56124	10	7	11
20176	57523	57645	10	7	11
20300	84095	84134	10	7	11
22066	133382	133548	10	7	11
22364	29457	29548	10	7	11
22409	53648	53722	10	7	11
22416	53765	53866	10	8	11
22637	139814	139895	10	8	11
22642	140922	141020	10	8	11
22643	141101	141178	10	8	11
23664	6880	7112	10	8	11
23669	9980	10117	10	8	11
23675	11794	11983	10	8	11
25167	27734	27890	10	8	11
25269	77534	77690	10	8	11
25286	86919	86989	10	8	11
25299	92765	92858	10	8	11
25301	93038	93191	10	8	11
25317	103354	103455	10	9	11
25351	124050	124204	10	9	11
25375	134511	134636	10	9	11
20766	31221	31422	10	9	11
20767	31558	31668	10	9	11
20779	41043	41186	10	9	11
20909	98058	98157	10	9	11
21221	134239	134297	10	9	11
24240	58429	58659	10	9	11
24252	63415	63585	10	9	11
24253	63626	63808	10	9	11
24255	62395	62594	10	9	11
16221	26686	26764	10	9	11
18384	60586	60620	10	9	11
18385	60642	60668	10	9	11
18386	60698	60749	10	9	11
18387	60767	60801	10	9	11
18396	61388	61427	10	9	11
20547	61176	61214	10	9	11
20549	61324	61357	10	9	11
20551	60831	60862	10	10	11
20552	60882	60929	10	10	11
20553	60946	60984	10	10	11
20555	61094	61132	10	10	11
20556	60518	60559	10	10	11
20561	60370	60413	10	10	11
20562	60414	60456	10	10	11
20563	60471	60505	10	10	11
23891	61242	61291	10	10	11
23894	61017	61063	10	10	11
23947	83084	83225	10	10	11
17073	74380	74823	10	10	11
19243	7893	8033	10	10	11
21324	27732	28055	10	10	11
21388	82241	82525	10	10	11
21761	103783	103875	10	10	11
23225	14799	15050	10	10	11
24676	89855	90032	10	10	11
24780	139642	139783	10	10	11
24781	139524	139624	10	10	11
18109	104893	104969	10	11	11
23521	51714	51777	10	11	11
23567	77052	77166	10	11	11
24824	8950	9134	10	11	11
24878	30831	31030	10	11	11
24936	66716	66875	10	11	11
24965	82992	83170	10	11	11
17432	49053	49126	10	11	11
17435	50361	50432	10	12	11
17448	55214	55257	10	13	11
17507	97708	97762	10	13	11
20079	20291	20405	10	13	11
20087	21977	22130	10	13	11
21890	39908	40183	10	13	11
21893	42795	43047	10	13	11
22374	32540	32605	10	13	11
22378	35540	35644	10	14	11
22397	46752	46890	10	14	11
22405	50424	50479	10	14	11
22406	51979	52046	10	14	11
22446	63229	63329	10	14	11
22514	84170	84211	10	14	11
22555	101227	101254	10	14	11
22652	141934	142006	10	15	11
23727	43595	43758	10	15	11
23786	92758	93296	10	15	11
25192	41186	41273	10	15	11
25400	148092	148180	10	15	11
21133	98474	98631	10	15	11
23154	133834	133985	10	15	11
16176	779	979	10	15	11
16350	104951	105025	10	15	11
18290	10255	10307	10	15	11
21455	16702	16783	10	15	11
23280	45768	45938	10	15	11
17275	75337	75436	10	15	11
17529	109835	109925	10	15	11
17606	133135	133197	10	15	11
17618	137840	137926	10	15	11
20137	43937	44026	10	15	11
20442	134972	135063	10	15	11
20443	134196	134282	10	15	11
20452	137711	137767	10	15	11
20453	137782	137846	10	15	11
20456	136541	136644	10	15	11
22320	10835	11062	10	15	11
22329	13620	13701	10	15	11
22330	14338	14420	10	15	11
22333	14955	15052	10	15	11
22350	20807	20948	10	15	11
22355	24862	24967	10	15	11
22369	30627	30711	10	15	11
22612	127150	127260	10	15	11
22638	140733	140802	10	15	11
22661	148599	148707	10	15	11
22665	151868	151957	10	15	11
25238	66058	66178	10	16	11
25370	135388	135465	10	16	11
25381	137935	137999	10	16	11
25382	138065	138129	10	16	11
16671	9765	9818	10	16	11
16890	108639	108684	10	16	11
16892	109473	109529	10	16	11
17928	114309	114378	10	16	11
18845	54068	54145	10	16	11
19034	102822	102921	10	16	11
19038	103940	104026	10	16	11
21087	114272	114325	10	16	11
22813	10268	10313	10	16	11
22831	19002	19222	10	16	11
22872	33876	34044	10	16	11
23055	106498	106563	10	16	11
24366	102595	102670	10	16	11
24371	104165	104272	10	17	11
24372	104370	104455	10	17	11
16170	33405	33566	10	17	11
16205	18970	19282	10	17	11
16206	18307	18522	13	1	11
16380	128888	128957	13	1	11
16561	122643	122717	13	1	11
18234	13611	13798	13	1	11
18236	14078	14205	13	1	11
20696	138519	138581	13	1	11
22235	10255	10474	13	1	11
22312	36496	36726	13	1	11
23877	53305	53687	13	1	11
21284	3199	3388	13	1	11
21577	54405	54522	13	1	11
21578	55078	55198	13	1	11
24530	2231	2349	13	1	11
24597	47030	47107	13	1	11
24662	82142	82312	13	1	11
17265	73679	73752	13	1	11
20017	152552	152630	13	1	11
21620	69322	69438	13	1	11
21726	128445	128693	13	1	11
21775	138455	138647	13	1	11
22167	98894	98999	13	2	11
23557	73096	73173	13	2	11
23623	128052	128157	13	2	11
25095	148269	148347	13	2	11
25096	146507	146636	13	2	11
25099	148805	148909	13	2	11
17420	40730	40805	13	2	11
20123	40586	40637	13	2	11
20203	68681	68746	13	2	11
22064	132586	132696	13	2	11
22420	54794	54887	13	2	11
25187	39739	39862	13	2	11
25374	133961	134044	13	2	11
16701	21876	22022	13	2	11
16716	37647	37783	13	2	11
16733	47635	47807	13	2	11
16741	61862	61943	13	2	11
16746	62998	63112	13	2	11
16755	64895	64962	13	2	11
16758	65699	65783	13	2	11
17891	90600	90747	13	2	11
18756	22182	22255	13	2	11
18758	22638	22754	13	2	11
18872	63238	63359	13	2	11
18996	89768	89903	13	2	11
19153	132001	132100	13	2	11
19164	136328	136409	13	2	11
20823	70571	70704	13	2	11
20973	32069	32252	13	2	11
20977	34422	34586	13	2	11
22827	16354	16464	13	2	11
22838	21108	21534	13	2	11
22875	36001	36128	13	3	11
22903	50525	50802	13	3	11
23013	88909	89028	13	3	11
23017	90923	91127	13	4	11
23092	111653	111758	13	4	11
24208	34865	34999	13	4	11
24226	47865	48043	13	4	11
24228	48222	48355	13	4	11
24233	51439	51616	13	4	11
24241	57282	57392	13	4	11
24243	57702	57816	13	4	11
24248	61315	61435	13	4	11
24347	90770	90913	13	4	11
24468	130907	131057	13	4	11
24471	134498	134713	13	4	11
24477	136390	136465	13	4	11
24479	136898	137008	13	4	11
24482	136209	136298	13	4	11
24483	136129	136195	13	4	11
17694	31458	31650	13	4	11
17761	116925	117048	13	4	11
18549	111696	111756	13	5	11
18555	116297	116379	13	5	11
18556	116603	116702	13	5	11
18560	117231	117265	13	5	11
18636	143937	144040	13	5	11
20501	37438	37622	13	5	11
20683	131947	132043	13	5	11
22553	98285	98351	13	5	11
24030	117254	117365	13	5	11
24032	118732	118835	13	6	11
17008	10711	10892	13	6	11
17949	9584	9674	13	7	11
19305	41250	41311	13	7	11
19388	84489	84549	13	7	11
21423	7830	7876	13	7	11
21435	10995	11055	13	7	11
21457	17511	17562	13	7	11
21804	127177	127260	13	8	11
23342	83170	83366	13	8	11
24595	41634	41705	13	8	11
24624	64255	64356	13	8	11
24637	68716	68806	13	8	11
24723	111479	111579	13	8	11
24725	112242	112396	13	8	11
17306	100941	101107	13	8	11
19717	53041	53153	13	8	11
19880	107886	108015	13	8	11
19883	107529	107656	13	8	11
21706	111003	111272	13	8	11
24981	92209	92393	13	8	11
25018	114328	114426	13	8	11
17644	151582	151933	13	9	11
18149	16020	16190	13	9	11
20112	33928	34016	13	9	11
20268	74694	74817	13	9	11
21882	31880	32153	13	9	11
21899	44735	45019	13	9	11
22030	102064	102155	13	9	11
22343	20431	20569	13	9	11
23722	38480	38882	13	9	11
23731	48403	48517	13	9	11
25143	16396	16683	13	9	11
25157	21729	21904	13	9	11
25181	33411	33539	13	9	11
25185	37307	37459	13	10	11
25323	109469	109601	13	10	11
16700	21270	21336	13	10	11
16803	74447	74522	13	10	11
16807	75425	75498	13	10	11
17842	70977	71054	13	10	11
18914	71953	72065	13	10	11
18931	75187	75283	13	10	11
18934	75595	75720	13	10	11
19023	97527	97622	13	10	11
19168	137498	137588	13	10	11
20997	50094	50225	13	10	11
21030	69735	69834	13	10	11
21046	71476	71553	13	11	11
21080	74939	75017	13	11	11
21112	117442	117473	13	11	11
21115	117596	117645	13	11	11
21136	100787	100931	13	12	11
22886	42412	42597	13	12	11
22921	58398	58443	13	13	11
22962	73453	73543	13	13	11
23039	101494	102157	13	13	11
24211	36541	36633	13	13	11
24274	70484	70562	13	13	11
24283	71718	71842	13	14	11
24289	72680	72803	13	14	11
24302	76441	76528	13	14	11
24303	76679	76748	13	14	11
16278	70587	70701	13	14	11
16521	88561	88630	13	14	11
16522	89501	89576	13	14	11
16526	91377	91463	13	14	11
18227	9149	9194	13	14	11
18470	87298	87350	13	14	11
20572	70247	70381	13	14	11
20577	74514	74570	13	14	11
20595	85593	85671	13	14	11
20596	86228	86309	13	14	11
20614	101709	101750	13	15	11
22282	28625	28904	13	15	11
22317	40289	40945	13	15	11
22530	91889	92143	13	15	11
22667	112218	112586	13	15	11
22688	120425	120587	13	15	11
23962	90707	90808	13	15	11
23991	100007	100107	13	16	11
24017	111465	111567	13	16	11
24117	147040	147163	13	16	11
17944	693	802	13	16	11
19239	9775	9922	13	16	11
19252	14076	14192	13	16	11
19514	135387	135456	13	16	11
19559	147660	147798	13	16	11
21297	14308	14577	13	16	11
21322	26138	26374	13	16	11
21334	36937	37146	13	16	11
21336	38624	38987	13	16	11
21350	50243	50559	13	16	11
21736	86370	86446	13	16	11
23273	39336	39557	13	16	11
24771	135045	135196	13	17	11
18103	96475	96589	13	17	11
18104	97123	97228	13	17	11
19696	41937	42074	13	17	11
19849	96680	96783	13	17	11
19875	103581	103760	13	17	11
21697	102828	103022	13	17	11
21700	105971	106309	14	1	11
22115	71123	71219	14	1	11
22207	136619	136698	14	1	11
23510	46794	47046	14	1	11
24998	104606	104790	14	1	11
17411	21861	22044	14	1	11
17593	130048	130160	14	1	11
20039	6183	6299	14	1	11
20102	31028	31099	14	1	11
20420	130360	130532	14	1	11
22293	4494	4616	14	1	11
22299	6328	6402	14	1	11
22664	150758	150870	14	1	11
23694	20915	21106	14	1	11
23721	38002	38114	14	2	11
25172	31153	31272	14	2	11
25173	30818	30913	14	2	11
25177	31415	31580	14	2	11
25280	84237	84375	14	2	11
16714	35173	35223	14	2	11
16718	40371	40461	14	2	11
16809	75935	75987	14	2	11
18979	85237	85336	14	2	11
18981	85530	85676	14	2	11
19022	98506	98562	14	2	11
19178	143795	143855	14	2	11
20885	91704	91754	14	2	11
20991	45032	45164	14	2	11
21140	120188	120322	14	2	11
21188	123676	123706	14	2	11
21194	124691	124747	14	2	11
22898	47676	47732	14	2	11
22917	55404	55513	14	2	11
24361	98052	98180	14	2	11
24494	141421	141560	14	2	11
24495	141896	142014	14	2	11
24496	142108	142236	14	2	11
24505	145353	145497	14	2	11
24522	149275	149437	14	2	11
16166	31882	32082	14	2	11
16351	107922	108081	14	2	11
16549	108228	108374	14	2	11
16556	117515	117622	14	2	11
16579	127783	127854	14	3	11
16581	127004	127053	14	3	11
17671	12169	12531	14	3	11
18297	23046	23120	14	3	11
18346	54459	54522	14	3	11
18575	124085	124132	14	3	11
18576	124209	124261	14	3	11
18580	125588	125636	14	3	11
18583	126219	126283	14	4	11
18584	126369	126421	14	4	11
22233	9728	9950	14	4	11
22269	24092	24202	14	4	11
22690	121426	121878	14	4	11
22708	125879	125948	14	4	11
22712	125700	125778	14	4	11
23900	60682	60760	14	4	11
17071	73242	73339	14	4	11
17970	45794	45923	14	4	11
17999	102757	102903	14	4	11
21412	2603	2660	14	4	11
21429	107931	108122	14	4	11
21481	134430	134548	14	4	11
21657	75340	75392	14	5	11
21801	125272	125420	14	5	11
21826	141974	142112	14	5	11
21831	144094	144187	14	5	11
24679	92495	92636	14	5	11
24808	153064	153248	14	5	11
24809	153271	153444	14	5	11
17239	48668	48750	14	6	11
17290	88176	88318	14	7	11
17291	88413	88557	14	7	11
18090	85162	85250	14	7	11
18091	85306	85401	14	7	11
19608	16709	16765	14	7	11
19614	16614	16651	14	7	11
19640	21566	21601	14	7	11
19644	22866	22930	14	7	11
19685	38561	38656	14	7	11
19818	86311	86410	14	7	11
19819	86476	86556	14	7	11
19831	92186	92315	14	8	11
21687	95785	95910	14	8	11
21692	97508	97611	14	8	11
21734	136267	136532	14	8	11
21881	5751	5889	14	8	11
21964	42577	42663	14	8	11
22114	70617	70727	14	8	11
22127	74417	74510	14	9	11
22210	140632	140727	14	9	11
23477	29728	29896	14	9	11
23491	35900	36460	14	9	11
23493	38004	38174	14	9	11
24892	40536	40772	14	9	11
25040	124501	124635	14	9	11
17369	8885	8997	14	9	11
17381	12010	12133	14	9	11
17535	112373	112451	14	9	11
17623	140802	140856	14	9	11
17629	142519	142592	14	10	11
17630	142659	142753	14	10	11
17631	142891	143001	14	10	11
18137	9657	9732	14	10	11
18142	12391	12525	14	10	11
18147	14919	15074	14	10	11
20023	981	1142	14	10	11
20060	12581	12703	14	10	11
20383	111663	111885	14	10	11
20401	121333	121535	14	10	11
20469	141263	141351	14	10	11
22007	86616	86674	14	10	11
22037	108557	108905	14	10	11
22041	113905	114103	14	10	11
22337	17197	17266	14	10	11
22345	18942	19093	14	10	11
22349	19244	19582	14	10	11
22352	22720	22905	14	10	11
22382	36294	36368	14	10	11
22401	49761	49868	14	10	11
22508	82183	82307	14	10	11
23814	119059	119148	14	10	11
23844	141407	141512	14	10	11
23845	142364	142469	14	10	11
23846	142560	142667	14	10	11
23847	142712	142837	14	10	11
25121	8685	8824	14	11	11
25327	109951	110036	14	11	11
25331	112532	112640	14	11	11
25332	110704	110822	14	11	11
16694	17597	17690	14	11	11
18745	17675	17748	14	11	11
18819	43019	43103	14	11	11
18823	44677	44785	14	11	11
19190	146316	146423	14	11	11
19191	146441	146497	14	11	11
19200	147413	147505	14	12	11
19205	148147	148289	14	13	11
19223	151425	151494	14	13	11
20745	14562	14902	14	13	11
20754	20511	20644	14	13	11
20879	87402	87469	14	13	11
22984	77357	77912	14	14	11
24180	20865	20929	14	14	11
24181	20939	20983	14	14	11
24219	43613	43715	14	14	11
24362	98195	98324	14	14	11
16105	6198	6355	14	14	11
16562	122613	122682	14	14	11
0	761	1048	14	14	11
18282	6579	6634	14	14	11
18287	7461	7495	14	14	11
22227	5673	5772	14	14	11
23869	52515	52621	14	14	11
24006	104323	104410	14	14	11
19303	41459	41515	14	14	11
19403	93268	93343	14	14	11
19421	96822	96904	14	14	11
21295	11795	11967	14	14	11
19629	20136	20213	14	14	11
19884	107742	107841	14	14	11
21522	6641	6867	14	15	11
22109	69832	69937	14	15	11
22116	71334	71406	14	15	11
22131	76112	76229	14	15	11
22132	76415	76511	14	15	11
22216	142174	142289	14	15	11
24869	28603	28801	14	15	11
24906	48643	48753	14	15	11
18156	20783	20943	14	15	11
18190	125657	125739	14	15	11
18193	126959	127049	14	15	11
18195	127340	127413	14	16	11
20052	10855	10924	14	16	11
20097	29853	29980	14	16	11
20198	64357	64503	14	16	11
20206	68832	68922	14	17	11
20415	126817	126881	14	17	11
21924	61670	61875	14	17	11
21928	65484	65822	14	17	11
22655	146777	146871	14	17	11
23753	60536	61421	14	17	11
23788	94186	94412	14	17	11
23824	126498	126591	14	17	11
25233	63361	63464	14	17	11
25358	128120	128288	15	1	11
19059	108985	109080	15	1	11
23025	93687	93728	15	1	11
23070	108314	108340	15	1	11
23107	112973	113270	15	1	11
23108	113315	113432	15	1	11
24475	133525	133662	15	1	11
16322	92358	92575	15	1	11
19288	32424	32503	15	2	11
19289	32641	32753	15	2	11
22140	80988	81105	15	2	11
17385	11410	11460	15	2	11
17495	92582	92769	15	2	11
18196	129697	129807	15	2	11
20061	12936	13056	15	2	11
20090	25944	26043	15	2	11
20091	26618	26747	15	2	11
20096	28663	28780	15	2	11
21842	8487	8674	15	2	11
22076	140570	140710	15	2	11
22332	13767	13933	15	2	11
23736	50434	50550	15	2	11
23829	129902	129994	15	2	11
25390	142055	142123	15	2	11
20795	51733	51832	15	2	11
24138	1736	1952	15	2	11
16189	7706	7908	15	2	11
16195	10498	11040	15	2	11
16245	47412	47640	15	2	11
17664	13137	13237	15	2	11
18507	98491	98620	15	2	11
18622	137037	137115	15	2	11
22238	12152	12361	15	2	11
19377	81445	81522	15	2	11
21385	78121	78407	15	2	11
21641	73662	73724	15	2	11
24664	81575	81694	15	2	11
24669	84135	84218	15	2	11
19851	96043	96116	15	2	11
19863	98255	98351	15	2	11
22099	62195	62281	15	2	11
22138	79111	79200	15	2	11
23635	137986	138130	15	2	11
20177	59155	59252	15	2	11
20214	69808	69886	15	2	11
20336	92870	93023	15	2	11
20450	136418	136521	15	2	11
18810	38527	38652	15	3	11
18942	76912	76946	15	3	11
19106	117652	117743	15	3	11
20752	18438	18521	15	3	11
20878	88064	88171	15	3	11
21001	55343	55436	15	3	11
21002	56049	56146	15	3	11
23141	128026	128342	15	3	11
24153	5718	5849	15	3	11
24290	72829	72994	15	3	11
16233	39863	39992	15	3	11
16269	62924	63118	15	4	11
16274	66736	66952	15	4	11
16550	108738	108880	15	4	11
18505	96770	96873	15	4	11
23860	47494	47674	15	4	11
24033	117985	118072	15	4	11
17097	109411	109546	15	4	11
19263	15833	15902	15	4	11
19364	72947	73102	15	4	11
19399	91736	91827	15	4	11
19430	99935	100025	15	4	11
19448	107522	107660	15	4	11
19510	133860	133933	15	4	11
19511	134148	134234	15	4	11
19530	139064	139215	15	4	11
21371	68685	69004	15	4	11
21517	37999	38126	15	4	11
21636	72023	72073	15	4	11
24666	80588	80672	15	4	11
24695	99249	99421	15	4	11
17282	81268	81406	15	4	11
17317	115566	115706	15	4	11
17324	120832	120961	15	4	11
17330	124906	125018	15	4	11
18077	71465	71592	15	5	11
18080	72521	72659	15	5	11
19803	80591	80711	15	5	11
19906	117523	117637	15	5	11
19910	119154	119287	15	5	11
19911	119423	119492	15	5	11
19914	118085	118197	15	5	11
19920	122110	122217	15	5	11
21617	66844	66992	15	5	11
21625	70351	70516	15	5	11
21710	116116	116276	15	5	11
22145	81970	82077	15	5	11
23628	130052	130171	15	5	11
24934	67058	67255	15	5	11
24948	73707	73822	15	5	11
17544	115460	115549	15	5	11
17546	116026	116101	15	5	11
17549	116347	116400	15	5	11
17551	116534	116613	15	5	11
17554	117078	117166	15	5	11
17556	117356	117435	15	5	11
17635	146464	146518	15	6	11
